fecha,hora,sec,centseg,volumen,id_orden,tipo_orden,precio
2018-01-03,14:09:49,1197729,943,649,2708,LMT,8.35000
2018-01-03,14:09:49,1197755,976,106,2714,LMT,8.36000
2018-01-03,14:10:02,1198194,757,199,2741,LMT,8.35000
2018-01-03,14:11:01,1201417,105,349,2651,LMT,8.34500
2018-01-03,14:11:01,1201417,105,120,2721,LMT,8.34500
2018-01-03,14:11:01,1201417,105,626,2728,LMT,8.34500
2018-01-03,14:11:01,1201417,105,636,2730,LMT,8.34500
2018-01-03,14:11:01,1201421,106,122,2734,LMT,8.34500
2018-01-03,14:11:01,1201421,106,143,2746,LMT,8.34500
2018-01-03,14:11:01,1201421,106,650,2749,LMT,8.34500
2018-01-03,14:11:01,1201426,106,2439,2759,LMT,8.34500
2018-01-03,14:12:00,1204406,209,453,2797,LMT,8.35500
2018-01-03,14:12:00,1204410,210,771,2804,LMT,8.35500
2018-01-03,14:12:00,1204412,210,700,2806,LMT,8.35500
2018-01-03,14:12:00,1204424,232,300,2806,LMT,8.35500
2018-01-03,14:12:00,1204424,232,31,2816,LMT,8.35500
2018-01-03,14:12:00,1204406,209,760,2782,LMT,8.35500
2018-01-03,14:12:00,1204406,209,16,2788,LMT,8.35500
2018-01-03,14:13:57,1211567,20,601,2798,LMT,8.36000
2018-01-03,14:13:57,1211567,20,520,2826,LMT,8.36000
2018-01-03,14:13:57,1211589,62,127,2840,LMT,8.36000
2018-01-03,14:13:57,1211591,64,21,2840,LMT,8.36000
2018-01-03,14:13:57,1211594,77,31,2840,LMT,8.36000
2018-01-03,14:13:57,1211596,77,476,2840,LMT,8.36000
2018-01-03,14:13:57,1211598,87,1252,2840,LMT,8.36000
2018-01-03,14:15:04,1214523,507,100,2876,LMT,8.36000
2018-01-03,14:15:12,1214725,398,113,2883,LMT,8.36000
2018-01-03,14:15:12,1214728,398,1000,2886,LMT,8.36000
2018-01-03,14:15:12,1214728,398,113,2888,LMT,8.36000
2018-01-03,14:15:12,1214731,399,887,2889,LMT,8.36000
2018-01-03,14:15:12,1214731,399,226,2892,LMT,8.36000
2018-01-03,14:15:12,1214733,400,274,2893,LMT,8.36000
2018-01-03,14:15:12,1214725,398,1000,2880,LMT,8.36000
2018-01-03,14:17:24,1222130,514,98,2932,LMT,8.36500
2018-01-03,14:17:44,1223217,509,308,2922,LMT,8.37000
2018-01-03,14:17:44,1223219,509,675,2945,LMT,8.37000
2018-01-03,14:17:44,1223221,509,17,2945,LMT,8.37000
2018-01-03,14:17:44,1223221,509,675,2948,LMT,8.37000
2018-01-03,14:17:44,1223223,510,325,2949,LMT,8.37000
2018-01-03,14:17:44,1223223,510,275,2951,LMT,8.37000
2018-01-03,14:17:44,1223237,547,510,2952,LMT,8.37000
2018-01-03,14:17:44,1223241,582,215,2952,LMT,8.37000
2018-01-03,14:17:44,1223246,735,100,2964,LMT,8.37000
2018-01-03,14:17:48,1223377,86,36,2964,LMT,8.37000
2018-01-03,14:19:19,1228002,343,118,2989,LMT,8.36500
2018-01-03,14:19:19,1228002,343,201,2991,LMT,8.36500
2018-01-03,14:19:19,1228008,477,288,3000,LMT,8.36500
2018-01-03,14:20:45,1230834,251,450,3019,LMT,8.37000
2018-01-03,14:20:45,1230836,251,262,3019,LMT,8.37000
2018-01-03,14:20:45,1230832,251,288,3019,LMT,8.37000
2018-01-03,14:20:45,1230836,251,450,3023,LMT,8.37000
2018-01-03,14:20:51,1230987,859,550,3024,LMT,8.37000
2018-01-03,14:20:51,1230987,859,43,3032,LMT,8.37000
2018-01-03,14:20:51,1230993,900,100,2919,LMT,8.37500
2018-01-03,14:21:55,1233564,701,502,2919,LMT,8.37500
2018-01-03,14:21:55,1233564,701,15,3013,LMT,8.37500
2018-01-03,14:20:51,1230991,885,44,3033,LMT,8.37000
2018-01-03,14:21:55,1233559,680,161,3034,LMT,8.37000
2018-01-03,14:21:55,1233560,681,122,3037,LMT,8.37000
2018-01-03,14:25:32,1242898,146,110,3097,LMT,8.37000
2018-01-03,14:22:55,1236705,932,6,3028,LMT,8.36500
2018-01-03,14:25:32,1242907,175,64,3103,LMT,8.37500
2018-01-03,13:50:38,1134088,906,1431,2451,LMT,8.31500
2018-01-03,14:25:32,1242873,97,558,3071,LMT,8.37000
2018-01-03,14:25:32,1242873,97,87,3072,LMT,8.37000
2018-01-03,14:25:32,1242877,119,237,3072,LMT,8.37000
2018-01-03,14:25:32,1242878,120,90,3073,LMT,8.37000
2018-01-03,14:25:32,1242878,120,480,3074,LMT,8.37000
2018-01-03,14:25:32,1242882,120,1250,3084,LMT,8.37500
2018-01-03,14:26:43,1246009,285,15,3116,LMT,8.37500
2018-01-03,14:26:43,1246009,285,432,3114,LMT,8.37500
2018-01-03,14:26:43,1246009,285,74,3121,LMT,8.37500
2018-01-03,14:26:44,1246039,465,176,3121,LMT,8.37500
2018-01-03,14:29:43,1253506,729,222,3121,LMT,8.37500
2018-01-03,14:30:14,1254930,252,66,3127,LMT,8.37000
2018-01-03,14:30:14,1254932,252,58,3127,LMT,8.37000
2018-01-03,14:30:14,1254932,252,37,3145,LMT,8.37000
2018-01-03,14:30:20,1255055,779,65,3145,LMT,8.37000
2018-01-03,14:30:20,1255067,917,185,3168,LMT,8.37000
2018-01-03,14:31:38,1259080,220,90,3177,LMT,8.37500
2018-01-03,14:31:38,1259080,220,114,3179,LMT,8.37500
2018-01-03,14:31:38,1259080,220,6,3181,LMT,8.37500
2018-01-03,14:32:24,1262112,464,100,3181,LMT,8.37500
2018-01-03,14:33:14,1264697,836,177,3193,LMT,8.36500
2018-01-03,14:33:14,1264697,836,245,3208,LMT,8.36500
2018-01-03,14:33:14,1264697,836,171,3210,LMT,8.36500
2018-01-03,14:33:14,1264695,835,8,3030,LMT,8.36500
2018-01-03,14:33:14,1264695,835,116,3067,LMT,8.36500
2018-01-03,14:33:14,1264695,835,430,3119,LMT,8.36500
2018-01-03,14:33:14,1264695,835,106,3119,LMT,8.36500
2018-01-03,14:33:14,1264695,835,10,3132,LMT,8.36500
2018-01-03,14:33:14,1264697,836,541,3147,LMT,8.36500
2018-01-03,14:33:14,1264697,836,26,3150,LMT,8.36500
2018-01-03,14:33:30,1265194,119,715,3224,LMT,8.36500
2018-01-03,14:33:30,1265196,119,285,3224,LMT,8.36500
2018-01-03,14:34:44,1268334,51,79,3240,LMT,8.37000
2018-01-03,14:34:44,1268334,51,527,3247,LMT,8.37000
2018-01-03,14:34:44,1268343,73,49,3223,LMT,8.37500
2018-01-03,14:34:44,1268343,73,253,3238,LMT,8.37500
2018-01-03,14:21:55,1233564,701,800,2357,LMT,8.38000
2018-01-03,14:21:55,1233564,701,96,2357,LMT,8.38000
2018-01-03,14:22:28,1235001,192,40,2357,LMT,8.38000
2018-01-03,14:25:25,1242727,111,732,2357,LMT,8.38000
2018-01-03,14:34:44,1268361,119,124,2357,LMT,8.38000
2018-01-03,14:34:44,1268361,119,191,3120,LMT,8.38000
2018-01-03,14:34:44,1268361,119,17,3156,LMT,8.38000
2018-01-03,14:34:44,1268361,119,91,3156,LMT,8.38000
2018-01-03,14:34:44,1268361,119,549,3158,LMT,8.38000
2018-01-03,14:34:44,1268361,119,240,3209,LMT,8.38000
2018-01-03,14:34:44,1268361,119,68,3261,LMT,8.38000
2018-01-03,14:34:44,1268391,565,120,3279,LMT,8.37000
2018-01-03,14:34:44,1268334,51,123,3234,LMT,8.37000
2018-01-03,14:34:44,1268391,565,62,3280,LMT,8.37000
2018-01-03,14:35:22,1270375,45,113,3311,LMT,8.37000
2018-01-03,14:37:10,1274470,652,44,3318,LMT,8.37000
2018-01-03,14:37:15,1274746,721,560,3283,LMT,8.36500
2018-01-03,14:37:15,1274746,721,174,3310,LMT,8.36500
2018-01-03,14:37:15,1274766,799,104,3315,LMT,8.36000
2018-01-03,14:37:15,1274766,799,112,3341,LMT,8.36000
2018-01-03,14:37:16,1274799,39,101,3370,LMT,8.35000
2018-01-03,14:38:56,1280668,968,121,3359,LMT,8.36000
2018-01-03,14:38:56,1280668,968,110,3377,LMT,8.36000
2018-01-03,14:38:56,1280668,968,114,3412,LMT,8.36000
2018-01-03,14:38:56,1280672,969,122,3412,LMT,8.36000
2018-01-03,14:38:56,1280672,969,103,3415,LMT,8.36000
2018-01-03,14:38:56,1280675,969,547,3415,LMT,8.36000
2018-01-03,14:38:56,1280655,935,111,3374,LMT,8.35500
2018-01-03,14:38:56,1280655,935,19,3424,LMT,8.35500
2018-01-03,14:39:09,1281571,702,250,3503,LMT,8.36000
2018-01-03,14:39:09,1281573,702,675,3503,LMT,8.36000
2018-01-03,14:39:09,1281575,704,506,3503,LMT,8.36000
2018-01-03,14:39:09,1281564,613,993,3503,LMT,8.36000
2018-01-03,14:39:05,1281424,787,6,3487,LMT,8.36000
2018-01-03,14:39:09,1281553,557,134,3494,LMT,8.36000
2018-01-03,14:39:09,1281553,557,29,3497,LMT,8.36000
2018-01-03,14:44:54,1297135,33,139,3518,LMT,8.36500
2018-01-03,14:44:54,1297135,33,240,3529,LMT,8.36500
2018-01-03,14:44:57,1297431,680,303,3529,LMT,8.36500
2018-01-03,14:44:57,1297443,758,96,3466,LMT,8.37000
2018-01-03,14:44:58,1297851,588,77,3466,LMT,8.37000
2018-01-03,14:44:58,1297851,588,841,3543,LMT,8.37000
2018-01-03,14:45:00,1298243,439,265,3579,LMT,8.37000
2018-01-03,14:45:03,1298389,335,123,3619,LMT,8.38000
2018-01-03,14:45:03,1298389,335,322,3572,LMT,8.38500
2018-01-03,14:45:03,1298389,335,312,3601,LMT,8.38500
2018-01-03,14:45:03,1298394,335,290,3625,LMT,8.38500
2018-01-03,14:45:03,1298412,386,119,3636,LMT,8.38000
2018-01-03,14:46:07,1300410,32,202,3670,LMT,8.38000
2018-01-03,14:46:07,1300410,32,20,3672,LMT,8.38000
2018-01-03,14:46:07,1300413,33,157,3677,LMT,8.38000
2018-01-03,14:46:07,1300433,233,306,3689,LMT,8.38000
2018-01-03,14:46:07,1300435,233,170,3689,LMT,8.38000
2018-01-03,14:47:02,1302496,480,379,3698,LMT,8.37500
2018-01-03,14:47:02,1302496,480,122,3701,LMT,8.37500
2018-01-03,14:47:02,1302496,480,544,3703,LMT,8.37500
2018-01-03,14:47:02,1302500,482,255,3710,LMT,8.37500
2018-01-03,14:47:24,1303363,554,179,3596,LMT,8.37000
2018-01-03,14:47:24,1303363,554,566,3660,LMT,8.37000
2018-01-03,14:47:24,1303363,554,544,3704,LMT,8.37000
2018-01-03,14:47:24,1303363,554,559,3705,LMT,8.37000
2018-01-03,14:47:24,1303369,554,11,3705,LMT,8.37000
2018-01-03,14:49:47,1314608,882,60,3751,LMT,8.37500
2018-01-03,14:49:47,1314608,882,148,3737,LMT,8.37500
2018-01-03,14:49:47,1314608,882,82,3716,LMT,8.38000
2018-01-03,14:51:17,1321899,275,112,3767,LMT,8.37000
2018-01-03,14:51:25,1322498,658,863,3781,LMT,8.36500
2018-01-03,14:51:25,1322498,658,533,3757,LMT,8.36500
2018-01-03,14:51:35,1322945,999,379,3797,LMT,8.36500
2018-01-03,14:52:44,1326007,463,22,3807,LMT,8.36500
2018-01-03,14:52:44,1326008,464,20,3817,LMT,8.36500
2018-01-03,14:53:44,1328545,466,112,3847,LMT,8.37000
2018-01-03,14:53:44,1328543,465,106,3847,LMT,8.37000
2018-01-03,14:54:32,1331041,899,123,3779,LMT,8.37500
2018-01-03,14:54:32,1331041,899,77,3868,LMT,8.37500
2018-01-03,14:54:32,1331046,900,455,3868,LMT,8.37500
2018-01-03,14:54:32,1331049,900,69,3868,LMT,8.37500
2018-01-03,14:54:59,1332233,493,379,3927,LMT,8.38000
2018-01-03,14:54:59,1332233,493,590,3934,LMT,8.38000
2018-01-03,14:54:59,1332239,539,97,3942,LMT,8.38000
2018-01-03,14:54:59,1332246,596,334,3942,LMT,8.38000
2018-01-03,14:54:59,1332249,640,61,3949,LMT,8.38000
2018-01-03,14:56:06,1337712,275,504,3958,LMT,8.37500
2018-01-03,14:56:06,1337712,275,103,3966,LMT,8.37500
2018-01-03,14:56:07,1337805,35,379,3978,LMT,8.37500
2018-01-03,14:55:09,1332707,5,14,3905,LMT,8.38500
2018-01-03,14:56:24,1339417,756,116,3912,LMT,8.37000
2018-01-03,14:56:24,1339417,756,6,3924,LMT,8.37000
2018-01-03,14:56:24,1339417,756,1,3924,LMT,8.37000
2018-01-03,14:56:24,1339417,756,207,3926,LMT,8.37000
2018-01-03,14:56:24,1339417,756,572,3960,LMT,8.37000
2018-01-03,14:56:24,1339417,756,25,3961,LMT,8.37000
2018-01-03,14:56:24,1339417,756,522,3961,LMT,8.37000
2018-01-03,14:56:24,1339417,756,25,3963,LMT,8.37000
2018-01-03,14:56:24,1339417,756,13,3964,LMT,8.37000
2018-01-03,14:56:24,1339421,758,89,3983,LMT,8.37000
2018-01-03,14:56:24,1339424,758,87,3983,LMT,8.37000
2018-01-03,14:56:51,1340942,413,516,3990,LMT,8.37500
2018-01-03,14:56:51,1340942,413,184,4004,LMT,8.37000
2018-01-03,14:57:44,1343727,465,89,4000,LMT,8.37500
2018-01-03,14:57:44,1343737,523,33,4000,LMT,8.37500
2018-01-03,14:57:44,1343737,523,211,4029,LMT,8.37500
2018-01-03,14:57:44,1343740,524,258,4029,LMT,8.37500
2018-01-03,14:57:44,1343740,524,44,4032,LMT,8.37500
2018-01-03,14:58:25,1345254,644,379,4049,LMT,8.37000
2018-01-03,14:58:55,1346539,13,991,4008,LMT,8.38000
2018-01-03,14:58:55,1346539,13,601,4036,LMT,8.38000
2018-01-03,14:58:55,1346539,15,365,4043,LMT,8.38000
2018-01-03,14:58:55,1346552,62,43,4061,LMT,8.38000
2018-01-03,14:58:25,1345254,644,17,4051,LMT,8.37000
2018-01-03,14:59:14,1349281,373,316,4073,LMT,8.38500
2018-01-03,14:59:14,1349293,373,1553,4091,LMT,8.38500
2018-01-03,14:59:14,1349285,373,1366,4091,LMT,8.38500
2018-01-03,14:59:14,1349291,373,293,4091,LMT,8.38500
2018-01-03,14:57:00,1341475,330,250,3889,LMT,8.36500
2018-01-03,15:00:05,1353139,296,297,4124,LMT,8.38000
2018-01-03,15:00:05,1353168,603,613,4117,LMT,8.37500
2018-01-03,15:00:05,1353168,603,379,4118,LMT,8.37500
2018-01-03,15:00:05,1353170,604,291,4119,LMT,8.37500
2018-01-03,15:00:05,1353170,604,601,4125,LMT,8.37500
2018-01-03,15:00:05,1353170,604,582,4127,LMT,8.37500
2018-01-03,15:00:35,1355367,302,139,4153,LMT,8.37500
2018-01-03,15:01:44,1358814,465,53,4179,LMT,8.37500
2018-01-03,15:01:44,1358814,465,27,4178,LMT,8.37500
2018-01-03,15:01:44,1358927,556,401,4139,LMT,8.38000
2018-01-03,15:02:07,1359784,964,250,4222,LMT,8.38000
2018-01-03,15:02:06,1359759,767,379,4202,LMT,8.38000
2018-01-03,15:02:06,1359759,767,190,4209,LMT,8.38000
2018-01-03,15:04:14,1366242,276,1204,4239,LMT,8.38000
2018-01-03,15:04:14,1366242,276,224,4243,LMT,8.38000
2018-01-03,15:04:14,1366242,276,597,4245,LMT,8.38000
2018-01-03,15:04:15,1366277,35,379,4259,LMT,8.38000
2018-01-03,15:05:04,1369030,512,379,4264,LMT,8.38000
2018-01-03,15:05:04,1369030,512,116,4265,LMT,8.38000
2018-01-03,15:05:04,1369041,558,256,4269,LMT,8.38000
2018-01-03,15:05:04,1369048,601,103,4269,LMT,8.38000
2018-01-03,15:09:12,1384386,37,239,4287,LMT,8.38000
2018-01-03,15:10:24,1388430,465,8,4258,LMT,8.38500
2018-01-03,15:10:24,1388436,465,577,4322,LMT,8.38000
2018-01-03,15:10:24,1388436,465,99,4325,LMT,8.38000
2018-01-03,15:10:24,1388436,465,142,4326,LMT,8.38000
2018-01-03,15:10:24,1388446,485,379,4328,LMT,8.38000
2018-01-03,15:10:41,1389524,247,175,4341,LMT,8.38500
2018-01-03,15:10:41,1389524,247,223,4343,LMT,8.38500
2018-01-03,15:10:41,1389526,248,200,4344,LMT,8.38500
2018-01-03,15:10:41,1389528,249,1979,4352,LMT,8.38500
2018-01-03,15:10:49,1390047,914,2,4360,LMT,8.38000
2018-01-03,15:13:01,1399396,860,134,4387,LMT,8.38500
2018-01-03,15:13:01,1399398,860,8,4387,LMT,8.38500
2018-01-03,15:13:01,1399391,858,378,4378,LMT,8.38500
2018-01-03,15:13:01,1399391,858,180,4381,LMT,8.38500
2018-01-03,15:13:33,1402567,678,300,2483,LMT,8.39000
2018-01-03,15:13:33,1402567,678,550,2483,LMT,8.39000
2018-01-03,15:13:33,1402567,678,653,4327,LMT,8.39000
2018-01-03,15:13:33,1402590,728,497,4397,LMT,8.39000
2018-01-03,15:13:33,1402590,728,18,4415,LMT,8.39000
2018-01-03,15:13:33,1402592,728,653,4416,LMT,8.39000
2018-01-03,15:13:33,1402594,730,329,4416,LMT,8.39000
2018-01-03,15:13:33,1402596,731,20,4419,LMT,8.39000
2018-01-03,15:13:33,1402598,734,24,4419,LMT,8.39000
2018-01-03,15:13:33,1402603,756,80,4419,LMT,8.39000
2018-01-03,15:14:06,1404332,97,246,4439,LMT,8.39000
2018-01-03,15:14:06,1404336,98,118,4439,LMT,8.39000
2018-01-03,15:14:07,1404413,123,180,4453,LMT,8.39000
2018-01-03,15:14:06,1404343,136,107,4450,LMT,8.39000
2018-01-03,15:14:06,1404327,74,246,4430,LMT,8.39000
2018-01-03,15:14:06,1404332,97,348,4430,LMT,8.39000
2018-01-03,15:14:06,1404332,97,295,4433,LMT,8.39000
2018-01-03,15:14:16,1404834,197,43,4457,LMT,8.39000
2018-01-03,15:14:26,1405741,12,69,4436,LMT,8.38500
2018-01-03,15:14:26,1405744,12,187,4436,LMT,8.38500
2018-01-03,15:14:26,1405738,11,180,4426,LMT,8.38500
2018-01-03,15:14:26,1405738,11,420,4431,LMT,8.38500
2018-01-03,15:14:26,1405741,11,131,4431,LMT,8.38500
2018-01-03,15:16:47,1414476,193,192,4521,LMT,8.38500
2018-01-03,15:16:47,1414476,193,149,4523,LMT,8.38500
2018-01-03,15:16:47,1414488,201,138,4558,LMT,8.39500
2018-01-03,15:13:33,1402605,763,105,4400,LMT,8.39500
2018-01-03,15:16:47,1414441,161,12,4400,LMT,8.39500
2018-01-03,15:16:47,1414441,161,265,4464,LMT,8.39500
2018-01-03,15:16:47,1414443,162,228,4520,LMT,8.39500
2018-01-03,15:16:47,1414443,162,621,4522,LMT,8.39500
2018-01-03,15:16:47,1414488,201,30,4560,LMT,8.39500
2018-01-03,15:16:47,1414470,192,354,4529,LMT,8.39500
2018-01-03,15:16:47,1414461,192,225,4529,LMT,8.39500
2018-01-03,15:16:47,1414463,192,225,4529,LMT,8.39500
2018-01-03,15:16:47,1414465,192,343,4529,LMT,8.39500
2018-01-03,15:16:47,1414468,192,633,4529,LMT,8.39500
2018-01-03,15:16:47,1414476,193,181,4507,LMT,8.38500
2018-01-03,15:16:47,1414476,193,151,4516,LMT,8.38500
2018-01-03,15:18:04,1418948,465,88,4569,LMT,8.39500
2018-01-03,15:18:56,1422048,780,46,4576,LMT,8.39000
2018-01-03,15:18:55,1422001,667,20,4576,LMT,8.39000
2018-01-03,15:18:56,1422048,780,121,4586,LMT,8.39000
2018-01-03,15:18:56,1422048,780,33,4594,LMT,8.39000
2018-01-03,15:18:55,1422001,667,180,4575,LMT,8.39000
2018-01-03,15:19:02,1422373,435,180,4608,LMT,8.39000
2018-01-03,15:19:02,1422381,474,206,4608,LMT,8.39000
2018-01-03,15:19:02,1422370,430,34,4603,LMT,8.39000
2018-01-03,15:19:02,1422370,430,180,4604,LMT,8.39000
2018-01-03,15:19:13,1423002,108,180,4618,LMT,8.39000
2018-01-03,15:19:13,1423002,108,29,4624,LMT,8.39000
2018-01-03,15:19:13,1423005,108,146,4624,LMT,8.39000
2018-01-03,15:19:39,1424001,339,56,4624,LMT,8.39000
2018-01-03,15:19:39,1424007,382,294,4632,LMT,8.39000
2018-01-03,15:21:28,1428409,57,69,4645,LMT,8.39000
2018-01-03,15:21:58,1430181,165,60,4660,LMT,8.39000
2018-01-03,15:23:32,1435318,316,65,4665,LMT,8.39000
2018-01-03,15:24:15,1437874,600,34,4681,LMT,8.39000
2018-01-03,15:24:15,1437877,643,286,4684,LMT,8.39000
2018-01-03,15:24:13,1437561,650,151,4666,LMT,8.39000
2018-01-03,15:24:16,1437910,32,222,4690,LMT,8.39000
2018-01-03,15:24:16,1437910,32,156,4691,LMT,8.39000
2018-01-03,15:24:16,1437914,38,5,4691,LMT,8.39000
2018-01-03,15:24:16,1437914,38,100,4692,LMT,8.39000
2018-01-03,15:24:13,1437583,652,108,4674,LMT,8.39000
2018-01-03,15:24:13,1437571,651,546,4667,LMT,8.39000
2018-01-03,15:24:56,1439769,286,575,4672,LMT,8.38500
2018-01-03,15:24:56,1439769,286,376,4709,LMT,8.38500
2018-01-03,15:24:56,1439803,798,228,4506,LMT,8.38000
2018-01-03,15:24:56,1439803,798,150,4716,LMT,8.38000
2018-01-03,15:24:56,1439805,799,100,4722,LMT,8.38000
2018-01-03,15:24:56,1439769,286,529,4581,LMT,8.38500
2018-01-03,15:24:56,1439769,286,16,4653,LMT,8.38500
2018-01-03,15:19:05,1422706,813,250,4583,LMT,8.39500
2018-01-03,15:28:47,1451323,985,93,4739,LMT,8.39000
2018-01-03,15:26:34,1445150,425,60,4704,LMT,8.39000
2018-01-03,15:27:28,1447454,180,220,4704,LMT,8.39000
2018-01-03,15:28:47,1451319,984,210,4704,LMT,8.39000
2018-01-03,15:28:47,1451319,984,120,4706,LMT,8.39000
2018-01-03,15:28:47,1451319,984,157,4707,LMT,8.39000
2018-01-03,15:28:47,1451319,984,123,4734,LMT,8.39000
2018-01-03,15:28:47,1451323,985,463,4735,LMT,8.39000
2018-01-03,15:29:14,1453052,722,24,4753,LMT,8.39000
2018-01-03,15:33:46,1481010,34,70,4794,LMT,8.39000
2018-01-03,15:33:46,1481010,34,193,4799,LMT,8.39000
2018-01-03,15:34:11,1483512,236,180,4761,LMT,8.38500
2018-01-03,15:34:11,1483512,236,155,4770,LMT,8.38500
2018-01-03,15:33:46,1481010,35,115,4800,LMT,8.39000
2018-01-03,15:34:11,1483526,286,103,4800,LMT,8.39000
2018-01-03,15:34:11,1483534,334,70,4800,LMT,8.39000
2018-01-03,15:34:11,1483534,334,20,4804,LMT,8.39000
2018-01-03,15:34:11,1483514,238,131,4785,LMT,8.38500
2018-01-03,15:34:29,1485509,446,90,4819,LMT,8.39000
2018-01-03,15:34:29,1485509,446,17,4827,LMT,8.39000
2018-01-03,15:34:11,1483534,334,105,4805,LMT,8.39000
2018-01-03,15:34:29,1485507,444,53,4805,LMT,8.39000
2018-01-03,15:34:29,1485507,444,51,4806,LMT,8.39000
2018-01-03,15:34:29,1485509,446,123,4818,LMT,8.39000
2018-01-03,15:34:50,1487158,756,10,4836,LMT,8.39000
2018-01-03,15:34:50,1487162,764,71,4836,LMT,8.39000
2018-01-03,15:34:50,1487166,820,89,4637,LMT,8.39500
2018-01-03,15:34:50,1487158,756,120,4833,LMT,8.39000
2018-01-03,15:34:50,1487158,756,123,4834,LMT,8.39000
2018-01-03,15:35:02,1488343,387,129,4848,LMT,8.39000
2018-01-03,15:35:02,1488343,387,107,4851,LMT,8.39000
2018-01-03,15:34:50,1487166,820,5,4638,LMT,8.39500
2018-01-03,15:35:24,1491546,678,70,4638,LMT,8.39500
2018-01-03,15:35:24,1491546,678,49,4638,LMT,8.39500
2018-01-03,15:35:24,1491546,678,75,4738,LMT,8.39500
2018-01-03,15:35:24,1491548,679,630,4738,LMT,8.39500
2018-01-03,15:35:24,1491548,679,75,4774,LMT,8.39500
2018-01-03,15:35:24,1491548,679,101,4774,LMT,8.39500
2018-01-03,15:35:24,1491553,742,50,4774,LMT,8.39500
2018-01-03,15:35:24,1491553,742,52,4777,LMT,8.39500
2018-01-03,15:36:44,1500448,486,6,4777,LMT,8.39500
2018-01-03,15:36:44,1500448,486,75,4779,LMT,8.39500
2018-01-03,15:36:59,1501283,182,110,4886,LMT,8.39500
2018-01-03,15:36:59,1501289,191,372,4889,LMT,8.39500
2018-01-03,15:36:44,1500449,487,65,4782,LMT,8.39500
2018-01-03,15:36:59,1501263,147,1627,4782,LMT,8.39500
2018-01-03,15:37:32,1503459,851,110,4891,LMT,8.39000
2018-01-03,15:37:32,1503459,851,390,4896,LMT,8.39000
2018-01-03,15:37:38,1504073,516,205,4896,LMT,8.39000
2018-01-03,15:38:36,1511354,140,76,4939,LMT,8.39000
2018-01-03,15:38:36,1511349,127,7,4939,LMT,8.39000
2018-01-03,15:38:36,1511351,130,67,4939,LMT,8.39000
2018-01-03,15:38:42,1511853,68,228,4939,LMT,8.39000
2018-01-03,15:39:04,1513726,81,172,4946,LMT,8.39000
2018-01-03,15:39:04,1513726,81,200,4950,LMT,8.39000
2018-01-03,15:39:44,1517343,477,93,4966,LMT,8.39000
2018-01-03,15:39:44,1517343,477,104,4969,LMT,8.39000
2018-01-03,15:39:27,1516369,728,29,4962,LMT,8.39000
2018-01-03,15:39:41,1517140,109,60,4962,LMT,8.39000
2018-01-03,15:39:44,1517341,476,96,4962,LMT,8.39000
2018-01-03,15:39:44,1517341,476,531,4965,LMT,8.39000
2018-01-03,15:39:46,1517461,262,133,4975,LMT,8.39000
2018-01-03,15:39:46,1517463,262,43,4975,LMT,8.39000
2018-01-03,15:37:38,1504091,580,243,4913,LMT,8.39500
2018-01-03,15:39:47,1517650,724,665,4913,LMT,8.39500
2018-01-03,15:39:47,1517650,724,92,4932,LMT,8.39500
2018-01-03,15:39:47,1517650,724,48,4952,LMT,8.39500
2018-01-03,15:39:47,1517652,725,271,4954,LMT,8.39500
2018-01-03,15:39:47,1517667,764,159,4989,LMT,8.39500
2018-01-03,15:34:11,1483514,238,333,4791,LMT,8.38500
2018-01-03,15:40:49,1526038,961,218,4791,LMT,8.38500
2018-01-03,15:40:49,1526038,961,68,4792,LMT,8.38500
2018-01-03,15:40:49,1526038,961,218,4792,LMT,8.38500
2018-01-03,15:40:49,1526038,961,62,4849,LMT,8.38500
2018-01-03,15:40:49,1526038,961,218,4849,LMT,8.38500
2018-01-03,15:40:49,1526038,961,293,4901,LMT,8.38500
2018-01-03,15:40:49,1526038,961,26,4905,LMT,8.38500
2018-01-03,15:40:49,1526041,962,21,4905,LMT,8.38500
2018-01-03,15:40:49,1526041,962,543,4906,LMT,8.38500
2018-01-03,15:40:49,1526041,962,14,4907,LMT,8.38500
2018-01-03,15:40:56,1527390,520,18,3066,LMT,8.40000
2018-01-03,15:40:56,1527390,520,490,3066,LMT,8.40000
2018-01-03,15:36:59,1501263,147,1000,2589,LMT,8.40000
2018-01-03,15:36:59,1501265,148,400,2589,LMT,8.40000
2018-01-03,15:36:59,1501265,148,97,2589,LMT,8.40000
2018-01-03,15:40:56,1527390,520,5,2589,LMT,8.40000
2018-01-03,15:43:04,1538196,800,108,5061,LMT,8.39500
2018-01-03,15:43:04,1538196,800,122,5063,LMT,8.39500
2018-01-03,15:40:56,1527390,520,337,3556,LMT,8.40000
2018-01-03,15:40:56,1527390,520,110,3556,LMT,8.40000
2018-01-03,15:42:04,1532812,465,121,3556,LMT,8.40000
2018-01-03,15:43:04,1538142,476,169,3556,LMT,8.40000
2018-01-03,15:43:04,1538150,487,1266,3556,LMT,8.40000
2018-01-03,15:43:04,1538152,488,1497,3556,LMT,8.40000
2018-01-03,15:40:49,1526041,962,119,4961,LMT,8.38500
2018-01-03,15:43:04,1538152,488,110,3697,LMT,8.40000
2018-01-03,15:43:04,1538152,488,3490,3697,LMT,8.40000
2018-01-03,15:43:04,1538152,488,110,4898,LMT,8.40000
